site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag,time
83694,2744,10/16/2017,17,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 17:00
83695,2744,10/16/2017,18,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 18:00
83696,2744,10/16/2017,19,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 19:00
83697,2744,10/16/2017,20,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 20:00
83698,2744,10/16/2017,21,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 21:00
83699,2744,10/16/2017,22,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 22:00
83700,2744,10/16/2017,23,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/16/2017 23:00
83701,2744,10/17/2017,0,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 0:00
83702,2744,10/17/2017,1,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 1:00
83703,2744,10/17/2017,2,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 2:00
83704,2744,10/17/2017,3,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 3:00
83705,2744,10/17/2017,4,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 4:00
83706,2744,10/17/2017,5,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 5:00
83707,2744,10/17/2017,6,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 6:00
83708,2744,10/17/2017,7,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 7:00
83709,2744,10/17/2017,8,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 8:00
83710,2744,10/17/2017,9,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 9:00
83711,2744,10/17/2017,10,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 10:00
83712,2744,10/17/2017,11,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 11:00
83713,2744,10/17/2017,12,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 12:00
83714,2744,10/17/2017,13,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 13:00
83715,2744,10/17/2017,14,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 14:00
83716,2744,10/17/2017,15,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 15:00
83717,2744,10/17/2017,16,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 16:00
83718,2744,10/17/2017,17,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 17:00
83719,2744,10/17/2017,18,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 18:00
83720,2744,10/17/2017,19,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 19:00
83721,2744,10/17/2017,20,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 20:00
83722,2744,10/17/2017,21,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 21:00
83723,2744,10/17/2017,22,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 22:00
83724,2744,10/17/2017,23,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/17/2017 23:00
83725,2744,10/18/2017,0,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 0:00
83726,2744,10/18/2017,1,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 1:00
83727,2744,10/18/2017,2,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 2:00
83728,2744,10/18/2017,3,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 3:00
83729,2744,10/18/2017,4,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 4:00
83730,2744,10/18/2017,5,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 5:00
83731,2744,10/18/2017,6,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 6:00
83732,2744,10/18/2017,7,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 7:00
83733,2744,10/18/2017,8,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 8:00
83734,2744,10/18/2017,9,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 9:00
83735,2744,10/18/2017,10,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 10:00
83736,2744,10/18/2017,11,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 11:00
83737,2744,10/18/2017,12,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 12:00
83738,2744,10/18/2017,13,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 13:00
83739,2744,10/18/2017,14,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 14:00
83740,2744,10/18/2017,15,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 15:00
83741,2744,10/18/2017,16,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 16:00
83742,2744,10/18/2017,17,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 17:00
83743,2744,10/18/2017,18,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 18:00
83744,2744,10/18/2017,19,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 19:00
83745,2744,10/18/2017,20,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 20:00
83746,2744,10/18/2017,21,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 21:00
83747,2744,10/18/2017,22,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 22:00
83748,2744,10/18/2017,23,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/18/2017 23:00
83749,2744,10/19/2017,0,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 0:00
83750,2744,10/19/2017,1,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 1:00
83751,2744,10/19/2017,2,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 2:00
83752,2744,10/19/2017,3,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 3:00
83753,2744,10/19/2017,4,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 4:00
83754,2744,10/19/2017,5,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 5:00
83755,2744,10/19/2017,6,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 6:00
83756,2744,10/19/2017,7,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 7:00
83757,2744,10/19/2017,8,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 8:00
83758,2744,10/19/2017,9,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 9:00
83759,2744,10/19/2017,10,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 10:00
83760,2744,10/19/2017,11,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 11:00
83761,2744,10/19/2017,12,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 12:00
83762,2744,10/19/2017,13,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 13:00
83763,2744,10/19/2017,14,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 14:00
83764,2744,10/19/2017,15,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 15:00
83765,2744,10/19/2017,16,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 16:00
83766,2744,10/19/2017,17,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Colusa-Sunrise Blvd,39.188889,-121.998056,H,NA,NA,10/19/2017 17:00
