site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
2125,-,10/14/2017,12,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,13,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,14,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,15,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,16,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,17,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,18,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,19,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,20,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,21,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,22,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/14/2017,23,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,0,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,1,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,2,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,3,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,4,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,5,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,6,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,7,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,8,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,9,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,10,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,11,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,12,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,13,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,14,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,15,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,16,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,17,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,18,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,19,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,20,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,21,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,22,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/15/2017,23,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,0,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,1,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,2,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,3,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,4,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,5,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,6,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,7,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,8,32,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,9,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,10,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,11,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,12,36,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,13,32,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,14,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,15,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,16,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,17,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,18,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,19,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,20,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,21,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,22,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/16/2017,23,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,0,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,1,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,2,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,3,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,4,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,5,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,6,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,7,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,8,38,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,10,62,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,11,68,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,13,110,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,15,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,16,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,17,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,18,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,19,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,20,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,21,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,22,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/17/2017,23,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,0,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,1,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,2,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,3,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,4,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,5,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,6,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,7,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,8,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,9,28,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,10,57,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,11,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,12,44,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,13,42,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,14,31,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,15,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,16,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,17,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,18,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,19,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,20,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,21,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,22,0,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/18/2017,23,-1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,0,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,1,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,2,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,3,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,4,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,5,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,6,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,7,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,8,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,9,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,10,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,11,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,12,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,13,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,14,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,15,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,16,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,17,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,18,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,19,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,20,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,21,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,22,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/19/2017,23,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,0,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,1,-1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,2,-3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,3,-1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,4,0,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,5,-1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,6,-4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,7,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,8,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,9,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,10,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,11,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,12,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,13,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,14,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,15,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,16,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,17,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,18,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,19,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,20,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,21,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,22,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/20/2017,23,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,0,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,1,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,2,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,3,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,4,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,5,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,6,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,8,-1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,9,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,10,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,11,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,12,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,13,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,14,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,15,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,16,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,17,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,18,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,19,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,20,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,21,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,22,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/21/2017,23,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/22/2017,0,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
2125,-,10/22/2017,1,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Redwood City,37.483056,-122.203611,H,, 
